"","시장구분","종목코드","종목명","산업분류","현재가(종가)","전일대비","시가총액(원)"
"1284","코스닥","047560","이스트소프트","IT S/W & SVC",9420,870,93252348000
"1285","코스닥","064480","브리지텍","IT S/W & SVC",3290,-15,39323725000
"1286","코스닥","053280","예스24","IT S/W & SVC",6690,-40,1.15068e+11
"1287","코스닥","072770","네오디안테크놀로지","IT S/W & SVC",1665,-5,59869267470
"1288","코스닥","094480","갤럭시아컴즈","IT S/W & SVC",3695,-5,144954251410
"1289","코스닥","078340","컴투스","IT S/W & SVC",99900,400,1285355358000
"1290","코스닥","095660","네오위즈","IT S/W & SVC",13650,250,299139859200
"1291","코스닥","069410","엔텔스","IT S/W & SVC",16700,200,115217090900
"1292","코스닥","053110","소리바다","IT S/W & SVC",1170,20,69026186970
"1293","코스닥","094860","코닉글로리","IT S/W & SVC",566,-10,26971633092
"1294","코스닥","043610","지니뮤직","IT S/W & SVC",4010,15,233042906380
"1295","코스닥","046110","한일네트웍스","IT S/W & SVC",5900,770,70529939300
"1296","코스닥","041020","인프라웨어","IT S/W & SVC",1170,30,43831897200
"1297","코스닥","079940","가비아","IT S/W & SVC",8870,90,120061517080
"1298","코스닥","080010","이상네트웍스","IT S/W & SVC",7890,170,71128350000
"1299","코스닥","075130","플랜티넷","IT S/W & SVC",5340,-40,47846400000
"1300","코스닥","052220","iMBC","IT S/W & SVC",2305,-10,5.3015e+10
"1301","코스닥","052460","아이크래프트","IT S/W & SVC",3355,170,49009625280
"1302","코스닥","046440","KG모빌리언스","IT S/W & SVC",6900,100,206358003300
"1303","코스닥","064260","다날","IT S/W & SVC",3300,0,196670892000
"1304","코스닥","070590","한솔인티큐브","IT S/W & SVC",2785,105,38654465985
"1305","코스닥","066410","버킷스튜디오","IT S/W & SVC",2945,70,69051948045
"1306","코스닥","069080","웹젠","IT S/W & SVC",16050,300,566739688200
"1307","코스닥","050320","에이앤티앤","IT S/W & SVC",3220,0,72970870420
"1308","코스닥","023770","플레이위드","IT S/W & SVC",8400,830,30744562800
"1309","코스닥","065440","이루온","IT S/W & SVC",1645,25,44867407900
"1310","코스닥","035600","KG이니시스","IT S/W & SVC",14250,150,397638184500
"1311","코스닥","052770","와이디온라인","IT S/W & SVC",805,0,25295832170
"1312","코스닥","045340","토탈소프트","IT S/W & SVC",2865,30,24518784600
"1313","코스닥","057680","옴니텔","IT S/W & SVC",1310,0,44145218400
"1314","코스닥","051160","지어소프트","IT S/W & SVC",7670,280,111786836850
"1315","코스닥","053980","오상자이엘","IT S/W & SVC",8310,-30,147484899420
"1316","코스닥","047080","한빛소프트","IT S/W & SVC",3005,10,74463407180
"1317","코스닥","042500","링네트","IT S/W & SVC",4850,60,72443858300
"1318","코스닥","040350","큐로컴","IT S/W & SVC",1140,10,125012036340
"1319","코스닥","054920","한컴시큐어","IT S/W & SVC",3170,55,59585034970
"1320","코스닥","053800","안랩","IT S/W & SVC",61900,-200,619857624500
"1321","코스닥","053350","이니텍","IT S/W & SVC",5570,-30,110235402120
"1322","코스닥","052790","액토즈소프트","IT S/W & SVC",15100,350,171092633800
"1323","코스닥","052400","코나아이","IT S/W & SVC",17450,1550,271506609100
"1324","코스닥","049480","오픈베이스","IT S/W & SVC",2585,60,81226860055
"1325","코스닥","045510","정원엔시스","IT S/W & SVC",1600,-30,51534867200
"1326","코스닥","040160","누리텔레콤","IT S/W & SVC",6050,60,72935986750
"1327","코스닥","038680","에스넷","IT S/W & SVC",9600,80,154322064000
"1328","코스닥","033230","인성정보","IT S/W & SVC",2990,70,57283230290
"1329","코스닥","033130","디지틀조선","IT S/W & SVC",3015,155,111902530005
"1330","코스닥","032850","비트컴퓨터","IT S/W & SVC",4715,40,78378826495
"1331","코스닥","032620","유비케어","IT S/W & SVC",6090,300,317880576510
"1332","코스닥","030520","한글과컴퓨터","IT S/W & SVC",12800,500,295452300800
"1333","코스닥","020180","대신정보통신","IT S/W & SVC",1370,0,52647613550
"1334","코스닥","010280","쌍용정보통신","IT S/W & SVC",1430,20,57863568620
"1335","코스닥","026180","현대정보기술","IT S/W & SVC",1970,5,117288274150
"1336","코스닥","319660","피에스케이","IT H/W",16700,750,246575834000
"1337","코스닥","290740","액트로","IT H/W",10850,700,55157428900
"1338","코스닥","071280","로체시스템즈","IT H/W",4190,-60,64092766570
"1339","코스닥","065690","파커스","IT H/W",3215,10,44892681435
"1340","코스닥","036710","심텍홀딩스","IT H/W",1745,5,62360923655
"1341","코스닥","125210","아모그린텍","IT H/W",13300,0,219407307000
"1342","코스닥","290550","디케이티","IT H/W",10950,200,90133096350
"1343","코스닥","110990","디아이티","IT H/W",8840,10,1.67076e+11
"1344","코스닥","031310","아이즈비전","IT H/W",5890,50,92900460860
"1345","코스닥","264660","씨앤지하이테크","IT H/W",6710,90,56400770800
"1346","코스닥","289080","SV인베스트먼트","금융",2600,5,69204200000
"1347","코스닥","290270","휴네시온","IT S/W & SVC",8280,200,39775762080
"1348","코스닥","287410","유안타제3호스팩","금융",2125,20,8999375000
"1349","코스닥","253590","네오셈","금융",1560,0,56014108800
"1350","코스닥","253450","스튜디오드래곤","오락·문화",73600,3900,2064589664000
"1351","코스닥","277070","린드먼아시아","금융",4765,35,64327500000
"1352","코스닥","276920","IBKS제7호스팩","금융",2150,-20,7847500000
"1353","코스닥","277480","신한제4호스팩","금융",2120,-5,12741200000
"1354","코스닥","270520","하나금융10호스팩","금융",2135,-5,9825270000
"1355","코스닥","900040","차이나그레이트","금융",518,0,65198876526
"1356","코스닥","900280","골든센츄리","금융",915,21,8.5461e+10
"1357","코스닥","261200","하나금융9호스팩","금융",2120,0,9031200000
"1358","코스닥","258790","케이비제11호스팩","금융",2225,0,7142250000
"1359","코스닥","257730","신한제3호스팩","금융",2210,-50,7746050000
"1360","코스닥","257370","명성티엔에스","IT H/W",14550,400,92683500000
"1361","코스닥","264850","IBKS제6호스팩","금융",2190,-15,9449850000
"1362","코스닥","264290","한화에이스스팩3호","금융",2320,0,7145600000
"1363","코스닥","263860","지니언스","IT S/W & SVC",5320,10,50245272000
"1364","코스닥","256840","엔에이치스팩11호","금융",2170,0,14821100000
"1365","코스닥","254120","IBKS제5호스팩","금융",2295,0,10327500000
"1366","코스닥","256630","엔에이치스팩10호","금융",2530,80,1.771e+10
"1367","코스닥","262830","대신밸런스제4호스팩","금융",2080,0,10420800000
"1368","코스닥","263700","케어랩스","IT S/W & SVC",17150,-50,108996396250
"1369","코스닥","263750","펄어비스","IT S/W & SVC",202300,6200,2633986460000
"1370","코스닥","263720","디앤씨미디어","IT S/W & SVC",15800,500,190253219400
"1371","코스닥","303030","대신밸런스제5호스팩","금융",3655,235,15022050000
"1372","코스닥","239340","미래에셋제5호스팩","금융",5200,1200,2.496e+10
"1373","코스닥","086980","쇼박스","오락·문화",3265,120,2.04389e+11
"1374","코스닥","087260","모바일어플라이언스","IT S/W & SVC",6690,70,1.0035e+11
"1375","코스닥","086960","한컴MDS","IT S/W & SVC",13600,350,120069068800
"1376","코스닥","275630","에스에스알","IT S/W & SVC",8750,100,50702408750
"1377","코스닥","066980","브레인콘텐츠","IT S/W & SVC",904,6,143210126024
"1378","코스닥","067000","조이시티","IT S/W & SVC",6500,130,76592067500
"1379","코스닥","067280","멀티캠퍼스","IT S/W & SVC",49950,350,296042611050
"1380","코스닥","067160","아프리카TV","IT S/W & SVC",63700,-500,732216657900
"1381","코스닥","060240","룽투코리아","IT S/W & SVC",5040,-30,121847710320
"1382","코스닥","060250","NHN한국사이버결제","IT S/W & SVC",13500,-50,310113805500
"1383","코스닥","208860","엔지스테크널러지","IT S/W & SVC",6400,-20,61128441600
"1384","코스닥","222810","한류AI센터","IT S/W & SVC",2245,5,40374344910
"1385","코스닥","223310","이에스브이","IT S/W & SVC",282,1,31869157272
"1386","코스닥","189690","포시에스","IT S/W & SVC",6800,100,51107188400
"1387","코스닥","187870","디바이스이엔지","IT H/W",11600,200,78671200000
"1388","코스닥","241770","메카로","IT H/W",14000,50,141044960000
"1389","코스닥","255440","야스","IT H/W",20500,-400,2.67689e+11
"1390","코스닥","179900","유티아이","IT H/W",19400,1050,307778963000
"1391","코스닥","171090","선익시스템","IT H/W",7400,220,66594783000
"1392","코스닥","256940","케이피에스","IT H/W",13200,450,56482800000
"1393","코스닥","140670","알에스오토메이션","IT H/W",11000,50,100134540000
"1394","코스닥","263800","데이타솔루션","IT H/W",3325,150,52264278500
"1395","코스닥","238490","힘스","IT H/W",21950,2600,124151790100
"1396","코스닥","272290","이녹스첨단소재","IT H/W",49500,100,457004790000
"1397","코스닥","161580","필옵틱스","IT H/W",7770,-80,134526765240
"1398","코스닥","056700","신화인터텍","IT H/W",4565,610,133001690415
"1399","코스닥","215790","이노인스트루먼트","IT H/W",5490,230,111354488010
"1400","코스닥","166090","하나머티리얼즈","IT H/W",15600,500,306191714400
"1401","코스닥","265520","AP시스템","IT H/W",25350,800,357422603850
"1402","코스닥","063760","이엘피","IT H/W",12850,100,63099925000
"1403","코스닥","232140","와이아이케이","IT H/W",2635,25,162812581560
"1404","코스닥","264450","유비쿼스","IT H/W",46600,1200,238776303000
"1405","코스닥","178320","서진시스템","IT H/W",27000,1750,488717982000
"1406","코스닥","183300","코미코","IT H/W",28100,0,246577500000
"1407","코스닥","241790","오션브릿지","IT H/W",11250,700,106919628750
"1408","코스닥","176440","에이치엔티","IT H/W",14200,1500,204912787600
"1409","코스닥","123010","옵토팩","IT H/W",6250,0,32446812500
"1410","코스닥","174880","장원테크","IT H/W",3470,30,104880750000
"1411","코스닥","240810","원익IPS","IT H/W",22950,-550,1126475527950
"1412","코스닥","101390","아이엠","IT H/W",1350,40,50722212150
"1413","코스닥","211270","AP위성","IT H/W",7020,20,105403924080
"1414","코스닥","226350","아이엠텍","IT H/W",1175,25,28959574050
"1415","코스닥","224060","코디엠","IT H/W",705,3,103026440475
"1416","코스닥","191410","육일씨엔에쓰","IT H/W",3215,65,30102115730
"1417","코스닥","122640","예스티","IT H/W",15200,100,206439605600
"1418","코스닥","208710","바이오로그디바이스","IT H/W",2130,105,59211009480
"1419","코스닥","197210","리드","IT H/W",6120,180,90496219680
"1420","코스닥","127160","매직마이크로","IT H/W",1275,195,74999040675
"1421","코스닥","190510","나무가","IT H/W",45400,2150,155792370000
"1422","코스닥","092870","엑시콘","IT H/W",5740,30,50991290000
"1423","코스닥","214870","뉴지랩","IT H/W",7900,-180,153628195300
"1424","코스닥","219130","타이거일렉","IT H/W",4625,30,29203591250
"1425","코스닥","217190","제너셈","IT H/W",2755,25,24159074370
"1426","코스닥","175140","인포마크","IT H/W",9700,160,35193617600
"1427","코스닥","224110","에이텍티앤","IT H/W",9150,150,4.8861e+10
"1428","코스닥","131760","파인텍","IT H/W",1260,55,54080914860
"1429","코스닥","222800","심텍","IT H/W",5950,120,135380106050
"1430","코스닥","178780","유테크","IT H/W",1595,175,27728250385
"1431","코스닥","094170","동운아나텍","IT H/W",7050,390,96010072500
"1432","코스닥","214310","세미콘라이트","IT H/W",1175,185,76775301350
"1433","코스닥","177350","베셀","IT H/W",3410,60,38165974880
"1434","코스닥","160980","싸이맥스","IT H/W",9130,-40,96561564220
"1435","코스닥","087600","픽셀플러스","IT H/W",6150,250,50224331700
"1436","코스닥","060230","이그잭스","IT H/W",1860,100,132830041860
"1437","코스닥","046310","백금T&A","IT H/W",2875,75,44295662625
"1438","코스닥","213420","덕산네오룩스","IT H/W",15550,0,373355686600
"1439","코스닥","193250","와이제이엠게임즈","IT H/W",2200,90,100400509000
"1440","코스닥","200470","하이셈","IT H/W",6600,80,115854288000
"1441","코스닥","080580","오킨스전자","IT H/W",3450,-135,2.139e+10
"1442","코스닥","200710","에이디테크놀로지","IT H/W",13700,50,126883002100
"1443","코스닥","192440","슈피겐코리아","IT H/W",73700,-2400,458145953100
"1444","코스닥","182690","테라셈","IT H/W",1260,40,17597588400
"1445","코스닥","143540","영우디에스피","IT H/W",1140,0,34420597980
"1446","코스닥","192410","감마누","IT H/W",408,0,9969806400
"1447","코스닥","187270","신화콘텍","IT H/W",3210,0,32561742450
"1448","코스닥","059120","아진엑스텍","IT H/W",7890,180,54803269350
"1449","코스닥","096040","이트론","IT H/W",165,2,39591688290
"1450","코스닥","052420","오성첨단소재","IT H/W",1860,45,103921393620
"1451","코스닥","138080","오이솔루션","IT H/W",59800,4300,462824013600
"1452","코스닥","154040","솔루에타","IT H/W",4195,15,50703228270
"1453","코스닥","049080","기가레인","IT H/W",2165,65,112765003580
"1454","코스닥","134580","디엠티","IT H/W",2805,-15,31556250000
"1455","코스닥","171010","램테크놀러지","IT H/W",4000,30,45845116000
"1456","코스닥","161570","THE MIDONG","IT H/W",3395,60,46823113470
"1457","코스닥","076610","해성옵틱스","IT H/W",3275,130,92838062500
"1458","코스닥","131970","테스나","IT H/W",48300,-2100,3.30855e+11
"1459","코스닥","170920","엘티씨","IT H/W",11150,0,83847364450
"1460","코스닥","170790","파이오링크","IT H/W",6480,140,44429018400
"1461","코스닥","097800","윈팩","IT H/W",1350,10,48712386150
"1462","코스닥","153490","우리이앤엘","IT H/W",838,1,41816200000
"1463","코스닥","159910","스킨앤스킨","IT H/W",481,-3,55494171057
"1464","코스닥","046970","우리로","IT H/W",3255,175,80695092345
"1465","코스닥","155650","와이엠씨","IT H/W",6570,280,131231532060
"1466","코스닥","149950","아바텍","IT H/W",7090,180,110657175000
"1467","코스닥","149940","모다","IT H/W",155,0,3279863395
"1468","코스닥","151910","나노스","IT H/W",5650,50,615927094250
"1469","코스닥","097520","엠씨넥스","IT H/W",26250,1150,462720037500
"1470","코스닥","141000","비아트론","IT H/W",10800,350,130838868000
"1471","코스닥","096630","에스코넥","IT H/W",1810,35,118130960440
"1472","코스닥","086520","에코프로","IT H/W",27000,400,596435157000
"1473","코스닥","052020","에스티큐브","IT H/W",17650,-250,471442813650
"1474","코스닥","072950","빛샘전자","IT H/W",6850,300,4.11e+10
"1475","코스닥","104830","원익머트리얼즈","IT H/W",21550,-800,271702400000
"1476","코스닥","123260","파인넥스","IT H/W",701,0,16834861995
"1477","코스닥","089530","에이티세미콘","IT H/W",625,0,44464031250
"1478","코스닥","089030","테크윙","IT H/W",13450,300,259035486800
"1479","코스닥","115530","씨엔플러스","IT H/W",839,0,35809930359
"1480","코스닥","143160","아이디스","IT H/W",26200,250,280769418000
"1481","코스닥","040910","아이씨디","IT H/W",9710,-90,163594468400
"1482","코스닥","109080","옵티시스","IT H/W",7450,-60,41988200000
"1483","코스닥","138690","엘아이에스","IT H/W",12400,50,195252694000
"1484","코스닥","131180","딜리","IT H/W",2035,-10,59727250000
"1485","코스닥","061970","엘비세미콘","IT H/W",10850,150,475062823200
"1486","코스닥","033560","블루콤","IT H/W",3715,25,67197094605
"1487","코스닥","131290","티에스이","IT H/W",8250,110,91256789250
"1488","코스닥","064290","인텍플러스","IT H/W",6270,10,69242638410
"1489","코스닥","131400","액트","IT H/W",3540,35,61478341020
"1490","코스닥","096690","제이스테판","IT H/W",2705,-65,81153508385
"1491","코스닥","033170","시그네틱스","IT H/W",1280,30,109732248320
"1492","코스닥","123860","아나패스","IT H/W",35000,1500,354469500000
"1493","코스닥","119830","아이텍","IT H/W",15150,550,97263696900
"1494","코스닥","068940","아이씨케이","IT H/W",2190,5,68283591180
"1495","코스닥","117670","알파홀딩스","IT H/W",8890,-290,126850592120
"1496","코스닥","068240","다원시스","IT H/W",14100,50,372685813800
"1497","코스닥","122990","와이솔","IT H/W",19300,250,466228961300
"1498","코스닥","114120","크루셜텍","IT H/W",1065,25,70042804980
"1499","코스닥","108320","실리콘웍스","IT H/W",42600,900,692859180000
"1500","코스닥","115610","이미지스","IT H/W",3495,15,26803602360
"1501","코스닥","106080","지투하이소닉","IT H/W",798,0,16475255832
"1502","코스닥","101330","모베이스","IT H/W",6870,300,164592751560
"1503","코스닥","115440","우리넷","IT H/W",8940,520,56909447400
"1504","코스닥","099520","ITX엠투엠","IT H/W",1690,155,27827761390
"1505","코스닥","096640","멜파스","IT H/W",2065,15,45952992225
"1506","코스닥","115160","휴맥스","IT H/W",7050,280,168578175900
"1507","코스닥","082920","비츠로셀","IT H/W",11400,0,245546332800
"1508","코스닥","052860","아이앤씨","IT H/W",5930,290,93664575340
"1509","코스닥","102120","어보브반도체","IT H/W",7270,80,126931677310
"1510","코스닥","043200","파루","IT H/W",2555,-50,82503144745
"1511","코스닥","033100","제룡전기","IT H/W",6520,60,104726906680
